SPCD,COMMON_NAME,Species,SPECIES_SYMBOL,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,SFTWD_HRDWD,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT
8184,Chinese red pine,Pinus massoniana,PIMA11,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
8185,Merkus pine,Pinus merkusii,PIME2,20,986,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
8186,ocote chino,Pinus oocarpa,PIOO2,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
8187,Mexican weeping pine,Pinus patula,PIPA13,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
8188,maritime pine,Pinus pinaster,PIPI6,20,,S,8,,,,,,,,,,,
8190,higuillo de hoja menuda,Piper aduncum,PIAD,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8191,higuillo de limon,Piper amalago,PIAM2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8192,moth pepper,Piper blattarum,PIBL,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8193,Guyanese pepper,Piper glabrescens,PIGL3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8194,Jamaican pepper,Piper hispidum,PIHI2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8195,Caracas pepper,Piper jacquemontianum,PIJA,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8196,marigold pepper,Piper marginatum,PIMA4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8199,spanish elder,Piper swartzianum,PISW,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8205,Waimea pipturus,Pipturus albidus,PIAL2,37,,H,8,,,,,,,,,,,
8206,soga,Pipturus argenteus,PIAR8,37,,H,8,,,,,,,,,,,
8207,pipturus,Pipturus spp.,PIPTU,37,,H,8,,,,,,,,,,,
8208,stinkwood,Piscidia carthagenensis,PICA5,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8210,piscidia,Piscidia spp.,PISCI,37,,H,8,,,,,,,,,,,
8211,corcho bobo,Pisonia albida,PIAL3,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8212,Australasian catchbirdtree,Pisonia brunoniana,PIBR3,37,,H,8,,,,,,,,,,,
8213,grand devils-claws,Pisonia grandis,PIGR6,37,,H,8,,,,,,,,,,,
8214,aulu,Pisonia sandwicensis,PISA5,37,,H,8,,,,,,,,,,,
987,buttonwood-mangrove,Conocarpus erectus,COER2,37,149,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8216,water mampoo,Pisonia subcordata,PISU,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8217,umbrella catchbirdtree,Pisonia umbellifera,PIUM2,37,,H,8,,,,,,,,,,,
8218,Kauai catchbirdtree,Pisonia wagneriana,PIWA2,37,,H,8,,,,,,,,,,,
8219,Chinese pistache,Pistacia chinensis,PICH4,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8220,monkeypod,Pithecellobium dulce,PIDU,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8223,catclaw blackbead,Pithecellobium unguis-cati,PIUN,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8224,"Mona cheesewood, Pittosporum",Pittosporum monae,PIMO4,37,,H,8,,,,,,,,,,,
8225,kamal,Pittosporum ferrugineum,PIFE3,37,,H,8,,,,,,,,,,,
8226,Hawaii poisonberry tree,Pittosporum argentifolium,PIAR4,37,,H,8,,,,,,,,,,,
8227,hoawa,Pittosporum confertiflorum,PICO4,37,,H,8,,,,,,,,,,,
8228,Waianae Range cheesewood,Pittosporum flocculosum,PIFL4,37,,H,8,,,,,,,,,,,
8229,Waialeale cheesewood,Pittosporum gayanum,PIGA2,37,,H,8,,,,,,,,,,,
8230,Koolau Range cheesewood,Pittosporum glabrum,PIGL4,37,,H,8,,,,,,,,,,,
8231,hoawa,Pittosporum halophilum,PIHA3,37,,H,8,,,,,,,,,,,
8232,Hawaii cheesewood,Pittosporum hawaiiense,PIHA4,37,,H,8,,,,,,,,,,,
8233,Kona cheesewood,Pittosporum hosmeri,PIHO,37,,H,8,,,,,,,,,,,
8234,Kauai cheesewood,Pittosporum kauaiense,PIKA3,37,,H,8,,,,,,,,,,,
8235,royal cheesewood,Pittosporum napaliense,PINA,37,,H,8,,,,,,,,,,,
8236,Taiwanese cheesewood,Pittosporum pentandrum,PIPE8,37,,H,8,,,,,,,,,,,
8238,cheesewood,Pittosporum spp.,PITTO,37,,H,8,,,,,,,,,,,
8239,cream cheesewood,Pittosporum terminalioides,PITE5,37,,H,8,,,,,,,,,,,
8240,Australian cheesewood,Pittosporum undulatum,PIUN2,37,,H,8,,,,,,,,,,,
8241,cape cheesewood,Pittosporum viridiflorum,PIVI5,37,,H,8,,,,,,,,,,,
8242,alaa,Planchonella garberi,PLGA2,37,,H,8,,,,,,,,,,,
8243,alaa,Planchonella grayana,PLGR11,37,,H,8,,,,,,,,,,,
8244,alaa,Planchonella linggensis,PLLI6,37,,H,8,,,,,,,,,,,
8246,mamalava,Planchonella samoensis,PLSA9,37,,H,8,,,,,,,,,,,
8247,Planchonella,Planchonella spp.,PLANC,37,,H,8,,,,,,,,,,,
8248,mamalava,Planchonella torricellensis,PLTO2,37,,H,8,,,,,,,,,,,
8249,Oriental arborvitae,Platycladus orientalis,PLOR80,20,980,S,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789
8250,Hawaii pilo kea,Platydesma remyi,PLRE4,37,,H,8,,,,,,,,,,,
8251,Maui pilo kea,Platydesma spathulata,PLSP3,37,,H,8,,,,,,,,,,,
8252,platydesma,Platydesma spp.,PLATY,37,,H,8,,,,,,,,,,,
8255,chupa gallo,Pleodendron macranthum,PLMA6,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8256,Mexican sycamore,Platanus mexicana,PLME9,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8782
8257,golden hala pepe,Pleomele aurea,PLAU2,37,,H,8,,,,,,,,,,,
8258,Maui hala pepe,Pleomele auwahiensis,PLAU5,37,,H,8,,,,,,,,,,,
8259,Lanai hala pepe,Pleomele fernaldii,PLFE,37,,H,8,,,,,,,,,,,
8260,Waianae Range hala pepe,Pleomele forbesii,PLFO2,37,,H,8,,,,,,,,,,,
8261,royal hala pepe,Pleomele halapepe,PLHA3,37,,H,8,,,,,,,,,,,
8262,Hawaii hala pepe,Pleomele hawaiiensis,PLHA4,37,,H,8,,,,,,,,,,,
8263,hala pepe,Pleomele spp.,PLEOM,37,,H,8,,,,,,,,,,,
8266,nosegaytree,Plumeria alba,PLAL,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8268,Singapore graveyard flower,Plumeria obtusa,PLOB2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8269,Plumeria obtusa,Plumeria obtusa,PLOBO,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8271,templetree,Plumeria rubra,PLRU2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8272,Plumeria,Plumeria spp.,PLUME,37,,H,8,,,,,,,,,,,
8273,yucca plum pine,Podocarpus coriaceus,POCO3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8275,Poitea florida,Poitea florida,POFL20,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8276,Poitea punicea,Poitea punicea,POPU19,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8279,violet tree,Polygala cowellii,POCO5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8280,crevajosa,Polygala penaea,POPE13,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8283,bungaruau,Polyscias grandifolia,POGR28,37,,H,8,,,,,,,,,,,
8284,geranium aralia,Polyscias guilfoylei,POGU,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8285,Polyscias macgillivrayi,Polyscias macgillivrayi,POMA,37,,H,8,,,,,,,,,,,
8286,bngei,Polyscias nodosa,PONO10,37,,H,8,,,,,,,,,,,
6728,Spanish elm,Cordia alliodora,COAL,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8288,shield aralia,Polyscias scutellaria,POSC10,37,,H,8,,,,,,,,,,,
8289,Polyscias,Polyscias spp.,POLYS4,37,,H,8,,,,,,,,,,,
8290,tava,Pometia pinnata,POPI12,37,,H,8,,,,,,,,,,,
8292,kattai,Ponapea hosinoi,POHO,37,,H,8,,,,,,,,,,,
8293,Ponapea ledermanniana,Ponapea ledermanniana,POLE21,37,,H,8,,,,,,,,,,,
8294,Ponapea,Ponapea spp.,PONAP,37,,H,8,,,,,,,,,,,
8295,kisaks,Pongamia pinnata,POPI4,37,,H,8,,,,,,,,,,,
8296,hardy orange,Poncirus trifoliata,POTR4,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8297,Abiu,Pouteria caimito,POCA43,37,,H,8,,,,,,,,,,,
8298,"elangel, chelangel",Pouteria calcarea,POCA6,37,,H,8,,,,,,,,,,,
8299,eggfruit,Pouteria campechiana,POCA23,37,,H,8,,,,,,,,,,,
8300,cocuyo,Pouteria dictyoneura,PODI5,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8301,redmammee,Pouteria hotteana,POHO4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8302,bullytree,Pouteria multiflora,POMU6,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8303,lalahag,Pouteria obovata,POOB8,37,,H,8,,,,,,,,,,,
8304,alaa,Pouteria sandwicensis,POSA11,37,,H,8,,,,,,,,,,,
8305,mammee sapote,Pouteria sapota,POSA13,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8306,pouteria,Pouteria spp.,POUTE,37,,H,8,,,,,,,,,,,
8307,ahgao,Premna obtusifolia,PROB,37,,H,8,,,,,,,,,,,
8308,Premna pubescens,Premna pubescens,PRPU5,37,,H,8,,,,,,,,,,,
8309,aloalo,Premna serratifolia,PRSE6,37,,H,8,,,,,,,,,,,
8310,Premna,Premna spp.,PREMN,37,,H,8,,,,,,,,,,,
8311,Prestoea acuminata,Prestoea acuminata,PRACM,37,987,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8315,Hawaii pritchardia,Pritchardia affinis,PRAF,37,,H,8,,,,,,,,,,,
8316,Maui pritchardia,Pritchardia arecina,PRAR2,37,,H,8,,,,,,,,,,,
8317,Kilauea pritchardia,Pritchardia beccariana,PRBE,37,,H,8,,,,,,,,,,,
8318,Mt. Eke pritchardia,Pritchardia forbesiana,PRFO,37,,H,8,,,,,,,,,,,
8319,Makaleha pritchardia,Pritchardia hardyi,PRHA2,37,,H,8,,,,,,,,,,,
8320,loulu lelo,Pritchardia hillebrandii,PRHI,37,,H,8,,,,,,,,,,,
8321,Waianae Range pritchardia,Pritchardia kaalae,PRKA,37,,H,8,,,,,,,,,,,
8322,Lanai pritchardia,Pritchardia lanaiensis,PRLA3,37,,H,8,,,,,,,,,,,
8323,loulu,Pritchardia lanigera,PRLA4,37,,H,8,,,,,,,,,,,
8324,Limahuli Valley pritchardia,Pritchardia limahuliensis,PRLI2,37,,H,8,,,,,,,,,,,
8325,Molokai pritchardia,Pritchardia lowreyana,PRLO2,37,,H,8,,,,,,,,,,,
8326,Koolau Range pritchardia,Pritchardia martii,PRMA5,37,,H,8,,,,,,,,,,,
8327,Alakai Swamp pritchardia,Pritchardia minor,PRMI3,37,,H,8,,,,,,,,,,,
8328,Kamalo pritchardia,Pritchardia munroi,PRMU3,37,,H,8,,,,,,,,,,,
8329,fan palm,Pritchardia pacifica,PRPA11,37,,H,8,,,,,,,,,,,
8330,Waioli Valley pritchardia,Pritchardia perlmanii,PRPE7,37,,H,8,,,,,,,,,,,
8331,Nihoa pritchardia,Pritchardia remota,PRRE,37,,H,8,,,,,,,,,,,
8336,lands of papa pritchardia,Pritchardia schattaueri,PRSC,37,,H,8,,,,,,,,,,,
8337,pritchardia,Pritchardia spp.,PRITC,37,,H,8,,,,,,,,,,,
8338,stickybud pritchardia,Pritchardia viscosa,PRVI2,37,,H,8,,,,,,,,,,,
8339,poleline pritchardia,Pritchardia waialealeana,PRWA,37,,H,8,,,,,,,,,,,
8340,guasimilla,Prockia crucis,PRCR2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8341,fua lole,Procris pedunculata,PRPE6,37,,H,8,,,,,,,,,,,
8342,jand,Prosopis cineraria,PRCI4,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8343,mesquite,Prosopis juliflora,PRJU,37,,H,8,,,,,,,,,,,
8344,kiawe,Prosopis pallida,PRPA4,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8346,West Indian cherry,Prunus myrtifolia,PRMY,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8347,western cherry laurel,Prunus occidentalis,PROC,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8349,Prunus serotina,Prunus serotina,PRSEC,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8352,false breadnut,Pseudolmedia spuria,PSSP2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8353,Florida cherry palm,Pseudophoenix sargentii,PSSA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8354,mountain guava,Psidium amplexicaule,PSAM,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8355,strawberry guava,Psidium cattleianum,PSCA,37,,H,8,,,,,,,,,,,
7455,dahoon,Ilex cassine,ILCA,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8358,Psidium longipes,Psidium longipes,PSLOO,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8359,Sintenis' guava,Psidium sintenisii,PSSI2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8361,cachimbo-cumun,Psychotria berteriana,PSBE,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8362,palo de cachimbo,Psychotria brachiata,PSBR2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8363,Browne's wild coffee,Psychotria brownei,PSBR3,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8364,Psychotria domingensis,Psychotria domingensis,PSDO2,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8365,Koolau Range wild coffee,Psychotria fauriei,PSFA,37,,H,8,,,,,,,,,,,
8366,largeflower wild coffee,Psychotria grandiflora,PSGR,37,,H,8,,,,,,,,,,,
8367,cachimbo grande,Psychotria grandis,PSGR2,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8368,chimei,Psychotria carolinensis,PSCA18,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8369,Kauai wild coffee,Psychotria greenwelliae,PSGR3,37,,H,8,,,,,,,,,,,
8370,Waianae Range wild coffee,Psychotria hathewayi,PSHA2,37,,H,8,,,,,,,,,,,
8373,kopikoula,Psychotria hawaiiensis,PSHA3,37,,H,8,,,,,,,,,,,
8377,woodland wild coffee,Psychotria hexandra,PSHE2,37,,H,8,,,,,,,,,,,
8382,Oahu wild coffee,Psychotria hexandra,PSHEO,37,,H,8,,,,,,,,,,,
8386,milolii kopiwai,Psychotria hobdyi,PSHO,37,,H,8,,,,,,,,,,,
8387,matalafi,Psychotria insularum,PSIN10,37,,H,8,,,,,,,,,,,
8388,kopiko kea,Psychotria kaduana,PSKA,37,,H,8,,,,,,,,,,,
8389,cachimbo de gato,Psychotria maleolens,PSMA4,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8390,aplohkateng,Psychotria mariana,PSYMAR,37,,H,8,,,,,,,,,,,
8391,cachimbo de maricao,Psychotria maricaensis,PSMA5,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8392,forest wild coffee,Psychotria mariniana,PSMA6,37,,H,8,,,,,,,,,,,
8393,opiko,Psychotria mauiensis,PSMA7,37,,H,8,,,,,,,,,,,
8394,thicket wild coffee,Psychotria microdon,PSMI,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8395,floating balsamo,Psychotria nutans,PSNU2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8397,hairy wild coffee,Psychotria pubescens,PSPU,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8398,Psychotria rhombocarpa,Psychotria rhombocarpa,PSRH2,37,,H,8,,,,,,,,,,,
8399,Psychotria rotensis,Psychotria rotensis,PSRO2,37,,H,8,,,,,,,,,,,
8400,wild coffee,Psychotria spp.,PSYCH,37,,H,8,,,,,,,,,,,
8401,leatherleaf wild coffee,Psychotria wawrae,PSWA2,37,,H,8,,,,,,,,,,,
8402,alahee,Psydrax odorata,PSOD,37,,H,8,,,,,,,,,,,
8404,Kauai pteralyxia,Pteralyxia kauaiensis,PTKA,37,,H,8,,,,,,,,,,,
8405,ridged pteralyxia,Pteralyxia macrocarpa,PTMA,37,,H,8,,,,,,,,,,,
8406,pteralyxia,Pteralyxia spp.,PTERA,37,,H,8,,,,,,,,,,,
8407,pterocarpus,Pterocarpus indicus,PTIN2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8408,Burma padauk,Pterocarpus macrocarpus,PTMA7,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8409,Malabar kino,Pterocarpus marsupium,PTMA3,37,986,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8410,dragonsblood tree,Pterocarpus officinalis,PTOF,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8412,Ptychococcus ledermannianus,Ptychococcus ledermannianus,PTLE3,37,,H,8,,,,,,,,,,,
8413,Psychotria cheathamiana,Psychotria cheathamiana,PSCH4,37,,H,8,,,,,,,,,,,
8415,Macarthur feather palm,Ptychosperma macarthuri,PTMA8,37,,H,8,,,,,,,,,,,
8416,chesdbuuch,Ptychosperma palauense,PTPA,37,,H,8,,,,,,,,,,,
8418,Ptychosperma,Ptychosperma spp.,PTYCH4,37,,H,8,,,,,,,,,,,
8419,pomegranate,Punica granatum,PUGR2,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8421,Callery pear,Pyrus calleryana,PYCA80,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8422,swizzlestick tree,Quararibea turbinata,QUTU,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8423,common pear,Pyrus communis,PYCO,37,,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.8326
8424,cork oak,Quercus suber,QUSU5,37,,H,8,,,,,,,,,,,
8425,white indigoberry,Randia aculeata,RAAC,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8215,catchbirdtree,Pisonia spp.,PISON,37,,H,8,,,,,,,,,,,
8431,poison devils-pepper,Rauvolfia vomitoria,RAVO,37,,H,8,,,,,,,,,,,
8432,omechidel,Rauvolfia insularis,RAIN8,37,,H,8,,,,,,,,,,,
8433,palo amargo,Rauvolfia nitida,RANI2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8434,devils-pepper,Rauvolfia sandwicensis,RASA3,37,,H,8,,,,,,,,,,,
8435,devils-pepper,Rauvolfia spp.,RAUVO,37,,H,8,,,,,,,,,,,
8436,traveler's tree,Ravenala madagascariensis,RAMA7,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8438,Texas live oak,Quercus fusiformis,QUFU,37,,H,10,-0.7152,1.7029,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.7622
8439,tortugo prieto,Ravenia urbanii,RAUR,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8440,vi vao,Reynoldsia lanutoensis,RELA,37,,H,8,,,,,,,,,,,
8442,ohe makai,Reynoldsia sandwicensis,RESA,37,,H,8,,,,,,,,,,,
8443,reynoldsia,Reynoldsia spp.,REYNO,37,,H,8,,,,,,,,,,,
8444,guama,Reynosia guama,REGU,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8445,Krug's darlingplum,Reynosia krugii,REKR,37,980,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8447,sloe,Reynosia uncinata,REUN,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8456,Rheeda,Rheedia edulis,RHED4,37,,H,8,,,,,,,,,,,
8458,mangle,Rhizophora apiculata,RHAP2,37,,H,8,,,,,,,,,,,
8460,Rhizophora lamarckii,Rhizophora lamarckii,RHLA12,37,,H,8,,,,,,,,,,,
8462,mangle hembra,Rhizophora mucronata,RHMU,37,,H,8,,,,,,,,,,,
8463,mangrove,Rhizophora spp.,RHIZO,37,,H,8,,,,,,,,,,,
8464,Rhizophora stylosa,Rhizophora stylosa,RHST8,37,,H,8,,,,,,,,,,,
8465,rose myrtle,Rhodomyrtus spp.,RHODO2,37,,H,8,,,,,,,,,,,
8466,Rhodomyrtus tomentosus,Rhodomyrtus tomentosa,RHTO10,37,,H,8,,,,,,,,,,,
8467,neneleau,Rhus sandwicensis,RHSA2,37,,H,8,,,,,,,,,,,
8468,sumac,Rhus spp.,RHUS,37,,H,8,,,,,,,,,,,
8469,tavai,Rhus taitensis,RHTA,37,,H,8,,,,,,,,,,,
8472,castorbean,Ricinus communis,RICO3,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8473,ricinus,Ricinus spp.,RICIN,37,,H,8,,,,,,,,,,,
8474,Rinorea carolinensis,Rinorea carolinensis,RICA16,37,,H,8,,,,,,,,,,,
8476,greenheart ebony,Rochefortia acanthophora,ROAC2,37,984,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
8478,Rochefortia spinosa,Rochefortia spinosa,ROSP8,37,985,H,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031
