dateTime,temp_c,rh,windSpeed_kmh
07/03/2017 13:35 MDT,17.8,29,28.98
07/03/2017 14:35 MDT,21.1,23,17.72
07/03/2017 15:35 MDT,22.8,21,12.89
07/03/2017 16:35 MDT,18.9,25,32.19
07/03/2017 17:35 MDT,20,23,11.27
07/03/2017 18:35 MDT,18.3,27,14.47
07/03/2017 19:35 MDT,18.9,29,9.64
07/03/2017 20:35 MDT,15.6,39,8.03
07/03/2017 21:35 MDT,15.6,35,6.44
07/03/2017 22:35 MDT,15,36,4.83
07/03/2017 23:35 MDT,16.1,31,9.64
07/04/2017 00:35 MDT,16.1,32,8.03
07/04/2017 01:35 MDT,13.9,41,6.44
07/04/2017 02:35 MDT,15,35,12.89
07/04/2017 03:35 MDT,15,34,12.89
07/04/2017 04:35 MDT,15,33,12.89
07/04/2017 05:35 MDT,13.3,36,6.44
07/04/2017 06:35 MDT,15,33,14.47
07/04/2017 07:35 MDT,16.7,30,14.47
07/04/2017 08:35 MDT,18.9,26,16.09
07/04/2017 09:35 MDT,20.6,24,16.09
07/04/2017 10:35 MDT,19.4,23,17.72
07/04/2017 11:35 MDT,23.3,21,11.27
07/04/2017 12:35 MDT,23.9,17,14.47
07/04/2017 13:35 MDT,21.1,18,11.27
07/04/2017 14:35 MDT,22.2,19,8.03
07/04/2017 15:35 MDT,22.8,19,9.64
07/04/2017 16:35 MDT,21.7,21,8.03
07/04/2017 17:35 MDT,21.1,21,11.27
07/04/2017 18:35 MDT,21.7,21,8.03
07/04/2017 19:35 MDT,18.9,28,8.03
07/04/2017 20:35 MDT,17.2,30,1.63
07/04/2017 21:35 MDT,16.1,32,4.83
07/04/2017 22:35 MDT,15.6,34,6.44
07/04/2017 23:35 MDT,15,34,3.23
07/05/2017 00:35 MDT,15.6,34,9.64
07/05/2017 01:35 MDT,16.1,32,8.03
07/05/2017 02:35 MDT,15.6,33,9.64
07/05/2017 03:35 MDT,14.4,35,1.63
07/05/2017 04:35 MDT,13.3,37,3.23
07/05/2017 05:35 MDT,13.3,39,4.83
07/05/2017 06:35 MDT,15.6,35,4.83
07/05/2017 07:35 MDT,17.2,34,6.44
07/05/2017 08:35 MDT,20,28,9.64
07/05/2017 09:35 MDT,22.8,23,4.83
07/05/2017 10:35 MDT,23.3,22,12.89
07/05/2017 11:35 MDT,24.4,20,12.89
07/05/2017 12:35 MDT,24.4,21,14.47
07/05/2017 13:35 MDT,24.4,23,17.72
07/05/2017 14:35 MDT,25,22,12.89
07/05/2017 15:35 MDT,23.9,23,11.27
07/05/2017 16:35 MDT,23.3,27,14.47
07/05/2017 17:35 MDT,22.8,25,17.72
07/05/2017 18:35 MDT,21.7,28,9.64
07/05/2017 19:35 MDT,21.1,29,9.64
07/05/2017 20:35 MDT,19.4,31,14.47
07/05/2017 21:35 MDT,18.3,33,14.47
07/05/2017 22:35 MDT,18.3,33,8.03
07/05/2017 23:35 MDT,17.8,34,4.83
07/06/2017 00:35 MDT,17.2,35,12.89
07/06/2017 01:35 MDT,15,46,6.44
07/06/2017 02:35 MDT,16.1,40,6.44
07/06/2017 03:35 MDT,17.2,35,9.64
07/06/2017 04:35 MDT,17.8,33,9.64
07/06/2017 05:35 MDT,17.8,30,8.03
07/06/2017 06:35 MDT,18.9,29,8.03
07/06/2017 07:35 MDT,20.6,28,9.64
07/06/2017 08:35 MDT,22.8,23,11.27
07/06/2017 09:35 MDT,23.3,21,17.72
07/06/2017 10:35 MDT,23.9,21,17.72
07/06/2017 11:35 MDT,25.6,22,12.89
07/06/2017 12:35 MDT,23.3,24,16.09
07/06/2017 13:35 MDT,24.4,22,17.72
07/06/2017 14:35 MDT,22.8,24,12.89
07/06/2017 15:35 MDT,20,28,24.12
07/06/2017 16:35 MDT,21.1,32,12.89
07/06/2017 17:35 MDT,20,29,12.89
07/06/2017 18:35 MDT,21.1,25,4.83
07/06/2017 19:35 MDT,19.4,29,12.89
07/06/2017 20:35 MDT,16.7,41,4.83
07/06/2017 21:35 MDT,16.7,40,6.44
07/06/2017 22:35 MDT,16.1,44,16.09
07/06/2017 23:35 MDT,14.4,52,16.09
07/07/2017 00:35 MDT,13.9,54,16.09
07/07/2017 01:35 MDT,12.8,59,8.03
07/07/2017 02:35 MDT,13.3,53,6.44
07/07/2017 03:35 MDT,12.2,57,3.23
07/07/2017 04:35 MDT,11.7,59,6.44
07/07/2017 05:35 MDT,13.9,50,8.03
07/07/2017 06:35 MDT,14.4,48,3.23
07/07/2017 07:35 MDT,16.7,42,6.44
07/07/2017 08:35 MDT,20,34,8.03
07/07/2017 09:35 MDT,22.8,30,4.83
07/07/2017 10:35 MDT,23.9,29,11.27
07/07/2017 11:35 MDT,23.3,31,16.09
07/07/2017 12:35 MDT,20.6,30,12.89
07/07/2017 13:35 MDT,16.1,50,19.33
07/07/2017 14:35 MDT,17.8,40,11.27
07/07/2017 15:35 MDT,20.6,33,11.27
07/07/2017 16:35 MDT,16.1,42,22.53
07/07/2017 17:35 MDT,15,51,4.83
07/07/2017 18:35 MDT,15,51,9.64
07/07/2017 19:35 MDT,17.2,46,6.44
07/07/2017 20:35 MDT,16.1,48,8.03
07/07/2017 21:35 MDT,16.1,41,4.83
07/07/2017 22:35 MDT,13.9,54,3.23
07/07/2017 23:35 MDT,12.8,60,12.89
07/08/2017 00:35 MDT,11.7,64,1.63
07/08/2017 01:35 MDT,12.8,54,4.83
07/08/2017 02:35 MDT,14.4,49,9.64
07/08/2017 03:35 MDT,14.4,49,19.33
07/08/2017 04:35 MDT,14.4,49,14.47
07/08/2017 05:35 MDT,14.4,46,8.03
07/08/2017 06:35 MDT,15,46,9.64
07/08/2017 07:35 MDT,16.7,45,8.03
07/08/2017 08:35 MDT,19.4,37,4.83
07/08/2017 09:35 MDT,20.6,37,9.64
07/08/2017 10:35 MDT,22.8,32,9.64
07/08/2017 11:35 MDT,22.8,28,17.72
07/08/2017 12:35 MDT,20,33,14.47
07/08/2017 13:35 MDT,18.9,47,9.64
07/08/2017 14:35 MDT,16.7,52,16.09
07/08/2017 15:35 MDT,13.3,56,11.27
07/08/2017 16:35 MDT,15.6,56,8.03
07/08/2017 17:35 MDT,15,66,12.89
07/08/2017 18:35 MDT,14.4,70,6.44
07/08/2017 19:35 MDT,15.6,57,8.03
07/08/2017 20:35 MDT,14.4,58,11.27
07/08/2017 21:35 MDT,14.4,56,9.64
07/08/2017 22:35 MDT,14.4,51,11.27
07/08/2017 23:35 MDT,15.6,44,6.44
07/09/2017 00:35 MDT,14.4,50,6.44
07/09/2017 01:35 MDT,12.8,57,3.23
07/09/2017 02:35 MDT,12.8,56,6.44
07/09/2017 03:35 MDT,13.3,52,9.64
07/09/2017 04:35 MDT,13.3,52,11.27
07/09/2017 05:35 MDT,13.3,53,12.89
07/09/2017 06:35 MDT,15,48,6.44
07/09/2017 07:35 MDT,16.1,48,9.64
07/09/2017 08:35 MDT,18.3,42,11.27
07/09/2017 09:35 MDT,20.6,33,9.64
07/09/2017 10:35 MDT,21.7,33,11.27
07/09/2017 11:35 MDT,22.8,29,12.89
07/09/2017 12:35 MDT,23.9,22,9.64
07/09/2017 13:35 MDT,24.4,19,12.89
07/09/2017 14:35 MDT,25,16,9.64
07/09/2017 15:35 MDT,25.6,15,9.64
07/09/2017 16:35 MDT,26.1,18,9.64
07/09/2017 17:35 MDT,25,22,9.64
07/09/2017 18:35 MDT,21.7,29,12.89
07/09/2017 19:35 MDT,21.7,29,9.64
07/09/2017 20:35 MDT,18.3,34,9.64
07/09/2017 21:35 MDT,17.8,41,9.64
07/09/2017 22:35 MDT,17.2,42,9.64
07/09/2017 23:35 MDT,17.2,41,11.27
07/10/2017 00:35 MDT,17.2,41,9.64
07/10/2017 01:35 MDT,17.8,38,8.03
07/10/2017 02:35 MDT,16.1,42,4.83
07/10/2017 03:35 MDT,17.2,37,9.64
07/10/2017 04:35 MDT,17.2,37,14.47
07/10/2017 05:35 MDT,17.2,37,12.89
07/10/2017 06:35 MDT,18.3,35,12.89
07/10/2017 07:35 MDT,20,31,8.03
07/10/2017 08:35 MDT,22.8,27,6.44
07/10/2017 09:35 MDT,23.3,26,9.64
07/10/2017 10:35 MDT,22.2,29,11.27
07/10/2017 11:35 MDT,25,25,11.27
07/10/2017 12:35 MDT,24.4,27,17.72
07/10/2017 13:35 MDT,24.4,26,20.92
07/10/2017 14:35 MDT,21.7,31,14.47
07/10/2017 15:35 MDT,20.6,34,11.27
07/10/2017 16:35 MDT,22.2,29,6.44
07/10/2017 17:35 MDT,17.2,46,20.92
07/10/2017 18:35 MDT,13.9,63,22.53
07/10/2017 19:35 MDT,15.6,54,11.27
07/10/2017 20:35 MDT,14.4,56,9.64
07/10/2017 21:35 MDT,15.6,47,6.44
07/10/2017 22:35 MDT,14.4,55,9.64
07/10/2017 23:35 MDT,15,52,8.03
07/11/2017 00:35 MDT,15,51,9.64
07/11/2017 01:35 MDT,15,50,6.44
07/11/2017 02:35 MDT,15,50,4.83
07/11/2017 03:35 MDT,15.6,48,6.44
07/11/2017 04:35 MDT,15.6,45,12.89
07/11/2017 05:35 MDT,16.1,43,14.47
07/11/2017 06:35 MDT,15.6,45,14.47
07/11/2017 07:35 MDT,17.2,42,12.89
07/11/2017 08:35 MDT,18.3,42,12.89
07/11/2017 09:35 MDT,20,37,9.64
07/11/2017 10:35 MDT,22.2,33,11.27
07/11/2017 11:35 MDT,23.9,32,8.03
07/11/2017 12:35 MDT,23.9,29,11.27
07/11/2017 13:35 MDT,20,42,9.64
07/11/2017 14:35 MDT,12.2,77,14.47
07/11/2017 15:35 MDT,16.1,64,12.89
07/11/2017 16:35 MDT,16.7,57,11.27
07/11/2017 17:35 MDT,17.2,60,1.63
07/11/2017 18:35 MDT,14.4,66,24.12
07/11/2017 19:35 MDT,12.8,78,22.53
07/11/2017 20:35 MDT,11.7,82,14.47
07/11/2017 21:35 MDT,12.8,72,6.44
07/11/2017 22:35 MDT,13.3,66,14.47
07/11/2017 23:35 MDT,13.3,64,6.44
07/12/2017 00:35 MDT,13.9,61,3.23
07/12/2017 01:35 MDT,13.3,64,3.23
07/12/2017 02:35 MDT,13.9,60,1.63
07/12/2017 03:35 MDT,12.8,62,1.63
07/12/2017 04:35 MDT,13.3,58,6.44
07/12/2017 05:35 MDT,13.3,59,8.03
07/12/2017 06:35 MDT,12.2,70,4.83
07/12/2017 07:35 MDT,12.8,71,6.44
07/12/2017 08:35 MDT,15,64,3.23
07/12/2017 09:35 MDT,17.8,56,4.83
07/12/2017 10:35 MDT,17.2,54,9.64
07/12/2017 11:35 MDT,16.7,56,6.44
07/12/2017 12:35 MDT,16.7,63,14.47
07/12/2017 13:35 MDT,17.8,56,11.27
07/12/2017 14:35 MDT,17.2,63,9.64
07/12/2017 15:35 MDT,14.4,74,11.27
07/12/2017 16:35 MDT,10.6,99,9.64
07/12/2017 17:35 MDT,11.7,98,6.44
07/12/2017 18:35 MDT,11.1,100,9.64
07/12/2017 19:35 MDT,10.6,100,9.64
07/12/2017 20:35 MDT,10.6,100,3.23
07/12/2017 21:35 MDT,10,100,6.44
07/12/2017 22:35 MDT,10,100,1.63
07/12/2017 23:35 MDT,10,100,3.23
07/13/2017 00:35 MDT,10.6,99,11.27
07/13/2017 01:35 MDT,10.6,93,14.47
07/13/2017 02:35 MDT,10,100,4.83
07/13/2017 03:35 MDT,10,100,11.27
07/13/2017 04:35 MDT,9.4,100,6.44
07/13/2017 05:35 MDT,9.4,98,8.03
07/13/2017 06:35 MDT,10.6,92,8.03
07/13/2017 07:35 MDT,12.2,88,6.44
07/13/2017 08:35 MDT,12.8,83,0
07/13/2017 09:35 MDT,15,73,8.03
07/13/2017 10:35 MDT,15.6,73,9.64
07/13/2017 11:35 MDT,15.6,67,8.03
07/13/2017 12:35 MDT,15.6,73,14.47
07/13/2017 13:35 MDT,13.9,85,9.64
07/13/2017 14:35 MDT,13.9,86,3.23
07/13/2017 15:35 MDT,12.8,87,6.44
07/13/2017 16:35 MDT,12.8,92,4.83
07/13/2017 17:35 MDT,11.7,82,9.64
07/13/2017 18:35 MDT,10.6,79,17.72
07/13/2017 19:35 MDT,12.2,71,11.27
07/13/2017 20:35 MDT,11.1,82,0
07/13/2017 21:35 MDT,11.1,79,1.63
07/13/2017 22:35 MDT,11.7,71,8.03
07/13/2017 23:35 MDT,11.7,71,1.63
07/14/2017 00:35 MDT,11.7,70,6.44
07/14/2017 01:35 MDT,11.1,72,6.44
07/14/2017 02:35 MDT,11.7,71,8.03
07/14/2017 03:35 MDT,11.1,73,8.03
07/14/2017 04:35 MDT,11.7,69,4.83
07/14/2017 05:35 MDT,11.7,68,0
07/14/2017 06:35 MDT,13.9,60,0
07/14/2017 07:35 MDT,15,59,4.83
07/14/2017 08:35 MDT,15.6,61,8.03
07/14/2017 09:35 MDT,16.7,59,8.03
07/14/2017 10:35 MDT,17.8,59,8.03
07/14/2017 11:35 MDT,17.8,61,12.89
07/14/2017 12:35 MDT,17.8,60,11.27
07/14/2017 13:35 MDT,17.2,64,11.27
07/14/2017 14:35 MDT,16.7,65,12.89
07/14/2017 15:35 MDT,16.7,67,11.27
07/14/2017 16:35 MDT,14.4,78,12.89
07/14/2017 17:35 MDT,12.8,82,14.47
07/14/2017 18:35 MDT,12.8,80,8.03
07/14/2017 19:35 MDT,12.8,89,6.44
07/14/2017 20:35 MDT,11.1,93,12.89
07/14/2017 21:35 MDT,11.1,81,12.89
07/14/2017 22:35 MDT,12.2,73,12.89
07/14/2017 23:35 MDT,12.2,71,8.03
07/15/2017 00:35 MDT,12.2,77,3.23
07/15/2017 01:35 MDT,10.6,85,1.63
07/15/2017 02:35 MDT,11.1,81,4.83
07/15/2017 03:35 MDT,10.6,84,1.63
07/15/2017 04:35 MDT,10.6,91,0
07/15/2017 05:35 MDT,10.6,88,0
07/15/2017 06:35 MDT,10,87,6.44
07/15/2017 07:35 MDT,10.6,90,0
07/15/2017 08:35 MDT,12.2,84,3.23
07/15/2017 09:35 MDT,13.9,78,3.23
07/15/2017 10:35 MDT,15,73,6.44
07/15/2017 11:35 MDT,16.7,64,8.03
07/15/2017 12:35 MDT,15.6,66,8.03
07/15/2017 13:35 MDT,17.2,62,6.44
07/15/2017 14:35 MDT,15.6,66,6.44
07/15/2017 15:35 MDT,10,97,16.09
07/15/2017 16:35 MDT,11.7,95,4.83
07/15/2017 17:35 MDT,16.1,72,6.44
07/15/2017 18:35 MDT,15,73,11.27
07/15/2017 19:35 MDT,14.4,67,11.27
07/15/2017 20:35 MDT,12.2,70,9.64
07/15/2017 21:35 MDT,9.4,96,4.83
07/15/2017 22:35 MDT,8.9,100,3.23
07/15/2017 23:35 MDT,10,87,9.64
07/16/2017 00:35 MDT,10.6,79,14.47
07/16/2017 01:35 MDT,10,83,9.64
07/16/2017 02:35 MDT,10,84,14.47
07/16/2017 03:35 MDT,10.6,76,9.64
07/16/2017 04:35 MDT,10.6,75,11.27
07/16/2017 05:35 MDT,10.6,74,12.89
07/16/2017 06:35 MDT,11.7,67,12.89
07/16/2017 07:35 MDT,13.3,60,9.64
07/16/2017 08:35 MDT,15,54,9.64
07/16/2017 09:35 MDT,17.2,47,9.64
07/16/2017 10:35 MDT,18.9,43,8.03
07/16/2017 11:35 MDT,17.8,60,11.27
07/16/2017 12:35 MDT,18.3,61,12.89
07/16/2017 13:35 MDT,17.8,66,16.09
07/16/2017 14:35 MDT,18.9,63,12.89
07/16/2017 15:35 MDT,18.9,62,16.09
07/16/2017 16:35 MDT,18.9,62,14.47
07/16/2017 17:35 MDT,17.8,64,16.09
07/16/2017 18:35 MDT,15.6,78,12.89
07/16/2017 19:35 MDT,15,80,6.44
07/16/2017 20:35 MDT,13.3,67,19.33
07/16/2017 21:35 MDT,14.4,52,11.27
07/16/2017 22:35 MDT,14.4,52,6.44
07/16/2017 23:35 MDT,13.9,58,14.47
07/17/2017 00:35 MDT,13.9,56,16.09
07/17/2017 01:35 MDT,13.3,56,19.33
07/17/2017 02:35 MDT,13.9,55,20.92
07/17/2017 03:35 MDT,13.9,55,12.89
07/17/2017 04:35 MDT,13.9,54,12.89
07/17/2017 05:35 MDT,13.9,52,11.27
07/17/2017 06:35 MDT,15,48,8.03
07/17/2017 07:35 MDT,17.2,45,6.44
07/17/2017 08:35 MDT,19.4,40,6.44
07/17/2017 09:35 MDT,21.1,37,8.03
07/17/2017 10:35 MDT,22.2,37,8.03
07/17/2017 11:35 MDT,22.8,33,8.03
07/17/2017 12:35 MDT,23.3,35,12.89
07/17/2017 13:35 MDT,23.3,34,14.47
07/17/2017 14:35 MDT,23.3,30,14.47
07/17/2017 15:35 MDT,23.3,27,12.89
07/17/2017 16:35 MDT,22.2,32,8.03
07/17/2017 17:35 MDT,18.9,42,17.72
07/17/2017 18:35 MDT,16.7,50,11.27
07/17/2017 19:35 MDT,14.4,67,11.27
07/17/2017 20:35 MDT,14.4,63,19.33
07/17/2017 21:35 MDT,14.4,62,8.03
07/17/2017 22:35 MDT,14.4,59,3.23
07/17/2017 23:35 MDT,16.1,47,6.44
07/18/2017 00:35 MDT,16.1,48,6.44
07/18/2017 01:35 MDT,16.1,47,11.27
07/18/2017 02:35 MDT,16.1,47,8.03
07/18/2017 03:35 MDT,16.7,42,12.89
07/18/2017 04:35 MDT,16.7,41,11.27
07/18/2017 05:35 MDT,16.1,46,16.09
07/18/2017 06:35 MDT,17.2,43,19.33
07/18/2017 07:35 MDT,17.8,44,11.27
07/18/2017 08:35 MDT,19.4,40,12.89
07/18/2017 09:35 MDT,21.1,37,11.27
07/18/2017 10:35 MDT,23.3,37,6.44
07/18/2017 11:35 MDT,22.8,39,12.89
07/18/2017 12:35 MDT,23.3,38,11.27
07/18/2017 13:35 MDT,22.2,39,14.47
07/18/2017 14:35 MDT,22.8,40,16.09
07/18/2017 15:35 MDT,21.1,44,6.44
07/18/2017 16:35 MDT,16.7,58,11.27
07/18/2017 17:35 MDT,12.2,88,14.47
07/18/2017 18:35 MDT,13.3,81,4.83
07/18/2017 19:35 MDT,13.3,77,14.47
07/18/2017 20:35 MDT,12.8,77,27.36
07/18/2017 21:35 MDT,15,61,11.27
07/18/2017 22:35 MDT,16.7,47,4.83
07/18/2017 23:35 MDT,15,60,0
07/19/2017 00:35 MDT,16.7,52,11.27
07/19/2017 01:35 MDT,14.4,65,11.27
07/19/2017 02:35 MDT,15.6,56,6.44
07/19/2017 03:35 MDT,16.1,54,8.03
07/19/2017 04:35 MDT,15.6,55,11.27
07/19/2017 05:35 MDT,15.6,54,9.64
07/19/2017 06:35 MDT,16.1,53,20.92
07/19/2017 07:35 MDT,17.2,53,17.72
07/19/2017 08:35 MDT,18.9,47,20.92
07/19/2017 09:35 MDT,20.6,41,19.33
07/19/2017 10:35 MDT,22.2,40,14.47
07/19/2017 11:35 MDT,23.9,36,8.03
07/19/2017 12:35 MDT,23.9,41,9.64
07/19/2017 13:35 MDT,23.9,41,12.89
07/19/2017 14:35 MDT,23.9,40,16.09
07/19/2017 15:35 MDT,22.2,41,19.33
07/19/2017 16:35 MDT,22.2,41,12.89
07/19/2017 17:35 MDT,15.6,62,9.64
07/19/2017 18:35 MDT,15,66,14.47
07/19/2017 19:35 MDT,13.9,75,11.27
07/19/2017 20:35 MDT,13.9,64,14.47
07/19/2017 21:35 MDT,12.8,76,11.27
07/19/2017 22:35 MDT,15,58,8.03
07/19/2017 23:35 MDT,16.1,51,14.47
07/20/2017 00:35 MDT,16.1,51,4.83
07/20/2017 01:35 MDT,16.7,47,6.44
07/20/2017 02:35 MDT,13.9,65,9.64
07/20/2017 03:35 MDT,12.8,73,6.44
07/20/2017 04:35 MDT,12.2,74,9.64
07/20/2017 05:35 MDT,12.2,76,11.27
07/20/2017 06:35 MDT,13.9,66,9.64
07/20/2017 07:35 MDT,16.1,61,4.83
07/20/2017 08:35 MDT,18.3,56,6.44
07/20/2017 09:35 MDT,21.1,50,4.83
07/20/2017 10:35 MDT,22.2,48,6.44
07/20/2017 11:35 MDT,22.2,53,11.27
07/20/2017 12:35 MDT,22.2,49,14.47
07/20/2017 13:35 MDT,20,54,12.89
07/20/2017 14:35 MDT,21.1,53,12.89
07/20/2017 15:35 MDT,22.2,46,16.09
07/20/2017 16:35 MDT,22.8,43,11.27
07/20/2017 17:35 MDT,21.1,44,11.27
07/20/2017 18:35 MDT,20.6,44,9.64
07/20/2017 19:35 MDT,17.2,65,11.27
07/20/2017 20:35 MDT,17.2,50,6.44
07/20/2017 21:35 MDT,15.6,67,8.03
07/20/2017 22:35 MDT,15.6,59,8.03
07/20/2017 23:35 MDT,14.4,69,11.27
07/21/2017 00:35 MDT,15.6,55,16.09
07/21/2017 01:35 MDT,16.7,48,11.27
07/21/2017 02:35 MDT,16.1,50,3.23
07/21/2017 03:35 MDT,16.1,50,6.44
07/21/2017 04:35 MDT,15,52,8.03
07/21/2017 05:35 MDT,16.1,47,16.09
07/21/2017 06:35 MDT,17.2,45,16.09
07/21/2017 07:35 MDT,16.7,51,9.64
07/21/2017 08:35 MDT,17.8,52,8.03
07/21/2017 09:35 MDT,20,48,6.44
07/21/2017 10:35 MDT,21.7,39,8.03
07/21/2017 11:35 MDT,22.8,42,11.27
07/21/2017 12:35 MDT,22.8,39,12.89
07/21/2017 13:35 MDT,22.8,40,19.33
07/21/2017 14:35 MDT,22.8,42,16.09
07/21/2017 15:35 MDT,23.3,40,14.47
07/21/2017 16:35 MDT,20.6,40,11.27
07/21/2017 17:35 MDT,18.3,51,4.83
07/21/2017 18:35 MDT,17.8,49,8.03
07/21/2017 19:35 MDT,15.6,65,20.92
07/21/2017 20:35 MDT,11.7,94,19.33
07/21/2017 21:35 MDT,12.2,89,9.64
07/21/2017 22:35 MDT,12.2,86,4.83
07/21/2017 23:35 MDT,11.1,92,6.44
07/22/2017 00:35 MDT,10.6,96,6.44
07/22/2017 01:35 MDT,10,100,8.03
07/22/2017 02:35 MDT,10.6,95,9.64
07/22/2017 03:35 MDT,11.1,89,11.27
07/22/2017 04:35 MDT,13.9,62,14.47
07/22/2017 05:35 MDT,11.7,78,8.03
07/22/2017 06:35 MDT,12.8,71,4.83
07/22/2017 07:35 MDT,13.9,67,8.03
07/22/2017 08:35 MDT,14.4,67,4.83
07/22/2017 09:35 MDT,15.6,65,4.83
07/22/2017 10:35 MDT,17.2,52,8.03
07/22/2017 11:35 MDT,17.8,48,9.64
07/22/2017 12:35 MDT,19.4,45,6.44
07/22/2017 13:35 MDT,19.4,46,11.27
07/22/2017 14:35 MDT,20,45,6.44
07/22/2017 15:35 MDT,21.7,39,8.03
07/22/2017 16:35 MDT,20.6,42,11.27
07/22/2017 17:35 MDT,20,42,11.27
07/22/2017 18:35 MDT,18.9,52,4.83
07/22/2017 19:35 MDT,16.1,59,16.09
07/22/2017 20:35 MDT,15.6,58,9.64
07/22/2017 21:35 MDT,16.1,54,6.44
07/22/2017 22:35 MDT,14.4,65,8.03
07/22/2017 23:35 MDT,14.4,63,9.64
07/23/2017 00:35 MDT,13.9,64,9.64
07/23/2017 01:35 MDT,13.9,63,6.44
07/23/2017 02:35 MDT,13.9,60,6.44
07/23/2017 03:35 MDT,13.3,59,6.44
07/23/2017 04:35 MDT,13.3,60,4.83
07/23/2017 05:35 MDT,13.9,60,3.23
07/23/2017 06:35 MDT,15,58,0
07/23/2017 07:35 MDT,17.8,51,1.63
07/23/2017 08:35 MDT,18.9,47,8.03
07/23/2017 09:35 MDT,18.9,44,9.64
07/23/2017 10:35 MDT,20.6,42,9.64
07/23/2017 11:35 MDT,20,42,14.47
07/23/2017 12:35 MDT,20,46,14.47
07/23/2017 13:35 MDT,21.1,45,12.89
07/23/2017 14:35 MDT,18.3,49,12.89
07/23/2017 15:35 MDT,18.3,48,12.89
07/23/2017 16:35 MDT,17.8,50,8.03
07/23/2017 17:35 MDT,17.2,50,6.44
07/23/2017 18:35 MDT,17.8,48,8.03
07/23/2017 19:35 MDT,17.2,51,9.64
07/23/2017 20:35 MDT,16.1,56,17.72
07/23/2017 21:35 MDT,15.6,61,16.09
07/23/2017 22:35 MDT,14.4,66,16.09
07/23/2017 23:35 MDT,13.9,73,16.09
07/24/2017 00:35 MDT,13.9,75,14.47
07/24/2017 01:35 MDT,13.3,77,16.09
07/24/2017 02:35 MDT,13.9,73,16.09
07/24/2017 03:35 MDT,13.3,70,17.72
07/24/2017 04:35 MDT,13.3,69,16.09
07/24/2017 05:35 MDT,12.8,74,14.47
07/24/2017 06:35 MDT,15.6,54,6.44
07/24/2017 07:35 MDT,17.2,47,20.92
07/24/2017 08:35 MDT,18.3,44,17.72
07/24/2017 09:35 MDT,18.9,43,20.92
07/24/2017 10:35 MDT,20.6,38,12.89
07/24/2017 11:35 MDT,22.8,34,3.23
07/24/2017 12:35 MDT,22.2,41,11.27
07/24/2017 13:35 MDT,23.3,40,9.64
07/24/2017 14:35 MDT,21.7,44,11.27
07/24/2017 15:35 MDT,21.7,35,11.27
07/24/2017 16:35 MDT,20.6,36,11.27
07/24/2017 17:35 MDT,18.9,44,14.47
07/24/2017 18:35 MDT,18.9,46,8.03
07/24/2017 19:35 MDT,18.9,36,11.27
07/24/2017 20:35 MDT,18.3,39,8.03
07/24/2017 21:35 MDT,16.1,48,4.83
07/24/2017 22:35 MDT,18.3,39,4.83
07/24/2017 23:35 MDT,17.8,40,8.03
07/25/2017 00:35 MDT,15.6,47,1.63
07/25/2017 01:35 MDT,15.6,49,8.03
07/25/2017 02:35 MDT,16.1,48,14.47
07/25/2017 03:35 MDT,16.7,47,19.33
07/25/2017 04:35 MDT,16.7,46,17.72
07/25/2017 05:35 MDT,15.6,51,14.47
07/25/2017 06:35 MDT,15.6,55,19.33
07/25/2017 07:35 MDT,15,58,25.73
07/25/2017 08:35 MDT,15,60,17.72
07/25/2017 09:35 MDT,16.7,58,17.72
07/25/2017 10:35 MDT,19.4,51,11.27
07/25/2017 11:35 MDT,21.1,45,14.47
07/25/2017 12:35 MDT,22.8,44,9.64
07/25/2017 13:35 MDT,21.7,42,11.27
07/25/2017 14:35 MDT,22.2,40,6.44
07/25/2017 15:35 MDT,16.7,71,12.89
07/25/2017 16:35 MDT,20.6,62,4.83
07/25/2017 17:35 MDT,20,57,6.44
07/25/2017 18:35 MDT,17.8,68,9.64
07/25/2017 19:35 MDT,16.1,80,3.23
07/25/2017 20:35 MDT,14.4,85,4.83
07/25/2017 21:35 MDT,13.3,88,9.64
07/25/2017 22:35 MDT,12.8,90,14.47
07/25/2017 23:35 MDT,12.8,90,3.23
07/26/2017 00:35 MDT,12.8,84,8.03
07/26/2017 01:35 MDT,13.3,80,4.83
07/26/2017 02:35 MDT,13.3,77,16.09
07/26/2017 03:35 MDT,13.9,77,12.89
07/26/2017 04:35 MDT,13.3,77,11.27
07/26/2017 05:35 MDT,11.1,94,11.27
07/26/2017 06:35 MDT,11.1,98,11.27
07/26/2017 07:35 MDT,13.3,86,12.89
07/26/2017 08:35 MDT,17.2,61,14.47
07/26/2017 09:35 MDT,18.3,59,11.27
07/26/2017 10:35 MDT,16.7,79,11.27
07/26/2017 11:35 MDT,16.7,78,9.64
07/26/2017 12:35 MDT,17.2,76,11.27
07/26/2017 13:35 MDT,19.4,71,11.27
07/26/2017 14:35 MDT,14.4,76,17.72
07/26/2017 15:35 MDT,16.7,86,6.44
07/26/2017 16:35 MDT,15,89,9.64
07/26/2017 17:35 MDT,14.4,90,8.03
07/26/2017 18:35 MDT,14.4,90,12.89
07/26/2017 19:35 MDT,12.8,96,4.83
07/26/2017 20:35 MDT,12.8,100,8.03
07/26/2017 21:35 MDT,11.7,94,6.44
07/26/2017 22:35 MDT,12.2,97,12.89
07/26/2017 23:35 MDT,11.7,100,8.03
07/27/2017 00:35 MDT,11.7,100,6.44
